size,nthreads_per_process,total_nthreads,time
2,1,2,591.572701
2,1,2,589.996423
2,1,2,589.646678
2,2,4,297.104314
2,2,4,297.349932
2,2,4,297.487717
2,4,8,149.326364
2,4,8,149.292672
2,4,8,149.512423
2,6,12,100.168949
2,6,12,99.741242
2,6,12,99.656802
2,8,16,74.796356
2,8,16,74.949125
2,8,16,74.870662
2,10,20,59.972016
2,10,20,59.941619
2,10,20,60.184759
2,12,24,51.168854
2,12,24,51.034514
2,12,24,50.771825
